Complaint ID,Category,Sub Category,Grievance Date,Ward Name,Grievance Status,Staff Remarks,Staff Name,matched_ward,name,latitude,longitude,flood_count,flood_reported,Zone,primary_drain_km,secondary_drain_km,tertiary_drain_km,total_drain_km,drainage_index
20719314,Storm  Water Drain(SWD),Sewerage water left in SWD,16:00.0,Pulikeshi Nagar,Non Relevant,Kindly contact concern department,BBMP Whatsapp/Customer Support Representative,Pulikeshi Nagar,Pulakeshinagara,12.99684055,77.60990363,5,1,Bommanahalli,3.518004849,7.143296371,6.414708789,17.07601001,0.161265414
20719027,Storm  Water Drain(SWD),Sewerage water left in SWD,16:00.0,Newthippasandra,Non Relevant,Kindly contact concern department,BBMP Whatsapp/Customer Support Representative,Newthippasandra,"Miller Tank,  Chinnappa Garden",13.00220554,77.60297224,3,1,Dasarahalli,2.255558778,3.845142122,14.19264805,20.29334895,0.269581843
20719027,Storm  Water Drain(SWD),Sewerage water left in SWD,16:00.0,Newthippasandra,Non Relevant,Kindly contact concern department,BBMP Whatsapp/Customer Support Representative,Newthippasandra,New Thippasandra,12.97203231,77.65414289,3,1,Mahadevapura,2.780391091,4.734708906,12.93813874,20.45323874,0.274964767
20719027,Storm  Water Drain(SWD),Sewerage water left in SWD,16:00.0,Newthippasandra,Non Relevant,Kindly contact concern department,BBMP Whatsapp/Customer Support Representative,Newthippasandra,Thippasandra,12.97370735,77.64681092,3,1,Rajarajeshwari Nagar,3.922821979,6.489390523,14.00173707,24.41394957,0.4083079
20717893,Storm  Water Drain(SWD),Sewerage water left in SWD,04:00.0,C.V.Raman Nagar,Non Relevant,Kindly contact concern department,BBMP Whatsapp/Customer Support Representative,,,,,,,Rajarajeshwari Nagar,4.234260665,5.973015422,10.52082198,20.72809807,0.28421831
20716526,Storm  Water Drain(SWD),Sewerage water left in SWD,13:00.0,Newthippasandra,Non Relevant,Kindly contact concern department,BBMP Whatsapp/Customer Support Representative,Newthippasandra,"Miller Tank,  Chinnappa Garden",13.00220554,77.60297224,3,1,Mahadevapura,4.724631984,9.903921307,6.995967449,21.62452074,0.314397692
20716526,Storm  Water Drain(SWD),Sewerage water left in SWD,13:00.0,Newthippasandra,Non Relevant,Kindly contact concern department,BBMP Whatsapp/Customer Support Representative,Newthippasandra,New Thippasandra,12.97203231,77.65414289,3,1,Rajarajeshwari Nagar,4.379510757,5.605560344,6.583303004,16.5683741,0.144175108
20716526,Storm  Water Drain(SWD),Sewerage water left in SWD,13:00.0,Newthippasandra,Non Relevant,Kindly contact concern department,BBMP Whatsapp/Customer Support Representative,Newthippasandra,Thippasandra,12.97370735,77.64681092,3,1,South,2.165151126,9.185000977,16.7064184,28.0565705,0.530942071
20716052,Road Maintenance(Engg),Potholes,45:00.0,Varthur,ReOpen,"Respected Sir/Madam,

I am writing to bring to your attention the premature and unsatisfactory closure of a road maintenance grievance submitted under the ID 20716052, dated 19-Apr-25, concerning severe potholes on the street at 1st Cross, Prakash Layout, Near Malibu Rosita Varthur, Bengaluru.

Despite highlighting the persistent and worsening issue with potholes that formed after incomplete restoration of the sewer line work two years ago, the complaint has been marked as ""Cleared"" without any visible action or communication from the assigned staff. There has been no repair or maintenance work carried out on the road post-complaint, and the condition remains hazardous for residents and commuters, especially with the onset of the rainy season.

Attached images were also submitted for reference, but the closure of the grievance without inspection or proper documentation of work done is highly disappointing. As citizens, we expect transparency and accountability in civic operations.

We kindly request the following:

Reopening of Grievance ID 20716052 for proper review.

On-site inspection by the engineering department.

A detailed update or acknowledgment from the assigned officer regarding the proposed action plan.

Actual repair work of the potholes and a permanent restoration of the affected stretch.

We hope that this serious issue will be addressed urgently, and the grievance will be handled in the interest of public safety and proper civic responsibility.",Yadu Krishna/AEE,,,,,,,Mahadevapura,3.47656528,7.925850015,10.72064015,22.12305544,0.331181593
20715097,Storm  Water Drain(SWD),Sewerage water left in SWD,07:00.0,T-Dasarahalli,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative,,,,,,,Bommanahalli,1.75901442,3.848208424,8.556690265,14.16391311,0.063225406
20714863,Storm  Water Drain(SWD),Sewerage water left in SWD,48:00.0,Ramamurthy Nagar,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative,,,,,,,Mahadevapura,3.708021306,8.144761604,11.44997511,23.30275802,0.370898009
20714598,Storm  Water Drain(SWD),Sewerage water left in SWD,45:00.0,Bellandur,Registered,1st Assignment Based on Ward Mapping,Chethan/AE,,,,,,,Yelahanka,3.719346407,5.424287735,7.273241544,16.41687569,0.139074692
20714264,Storm  Water Drain(SWD),Sewerage water left in SWD,33:00.0,Kuvempu Nagar,Closed,The complaint pertains to Bwssb Please contact concerned authority,Prashanth/AE,Kuvempu Nagar,"Ashok Nagar
,museum road",12.97077564,77.6047966,3,1,Rajarajeshwari Nagar,4.762046313,9.496957064,11.63078399,25.88978737,0.457994142
20714041,Storm  Water Drain(SWD),Sewerage water left in SWD,15:00.0,Vidyaranyapura,Closed,The complaint pertains to Bwssb please contact concerned authority,Prashanth/AE,,,,,,,South,3.489666564,5.513633186,10.68695469,19.69025444,0.249277783
20713429,Storm  Water Drain(SWD),Sewerage water left in SWD,18:00.0,Banaswadi,Registered,1st Assignment Based on Ward Mapping,Samatha/AE,Banaswadi,Banaswadi,13.01190379,77.64712863,3,1,South,2.297041784,7.774305052,18.324729,28.39607584,0.542372015
20712903,Storm  Water Drain(SWD),Sewerage water left in SWD,59:00.0,Padmanabha Nagar,Registered,Forwarded Task,Aveesh/AE,,,,,,,Dasarahalli,1.714770055,3.512098008,7.965691981,13.19256004,0.030523382
20712842,Road Maintenance(Engg),Road side drains,14:00.0,Vignana Nagar,ReOpen,"The above compliant is  regarding storm water drainage which need to be cleared with all debris.The team had come and cleared the debris of the storm water drainage of A Block and left. B,C Blocks storm water drainage cleaning are left and to be done before the rain start",Vijay Kumar /AEE,,,,,,,Bommanahalli,4.926797843,11.22655689,11.8040569,27.95741163,0.527603742
20712566,Storm  Water Drain(SWD),Sewerage water left in SWD,28:00.0,Ullalu,Closed,Bwssb complaints,Aveesh/AE,,,,,,,West,5.138377542,9.019755093,7.377794261,21.5359269,0.31141505
20711624,Storm  Water Drain(SWD),Sewerage water left in SWD,29:00.0,Bellandur,Registered,Forwarded Task,Chethan/AE,,,,,,,West,2.346062451,9.858465156,8.308437383,20.51296499,0.276975539
20711554,veterinary,Animal birth control/neutering of stray dogs,46:00.0,Nagarabhavi,Closed,Complaint attended 2 days ABC team visited is not rabid dog but not in spot is located in drainage area.,Anand G/VI,,,,,,,Mahadevapura,1.753248586,3.969535342,10.27067332,15.99345725,0.12481969
20711552,Storm  Water Drain(SWD),Sewerage water left in SWD,44:00.0,Garudacharpalya,Registered,1st Assignment Based on Ward Mapping,Chethan/AE,Garudacharpalya,Shankarappa Garden Gopalapura,12.92167131,77.52301105,3,1,Dasarahalli,3.723488873,7.499762822,9.695376114,20.91862781,0.290632772
20711552,Storm  Water Drain(SWD),Sewerage water left in SWD,44:00.0,Garudacharpalya,Registered,1st Assignment Based on Ward Mapping,Chethan/AE,Garudacharpalya,Rudrappa Garden,12.95996374,77.61799567,3,1,East,2.436578038,7.099055931,18.20034932,27.73598329,0.520149032
20710970,Storm  Water Drain(SWD),Sewerage water left in SWD,57:00.0,Ullalu,Closed,Bwssb complaint,Aveesh/AE,,,,,,,Mahadevapura,4.851812249,9.786380026,9.070784687,23.70897696,0.384573965
20709411,Storm  Water Drain(SWD),Sewerage water left in SWD,34:00.0,Sagayapuram,Non Relevant,kindly contact concern department,BBMP Whatsapp/Customer Support Representative,Sagayapuram,Sarjapur road,13.00658609,77.49937926,1,1,Dasarahalli,3.742472018,4.230837843,11.88881524,19.8621251,0.255064061
20708950,Storm  Water Drain(SWD),Sewerage water left in SWD,48:00.0,Vignana Nagar,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative,,,,,,,Bommanahalli,1.866069513,5.180157905,16.96656056,24.01278798,0.394802208
20708286,Storm  Water Drain(SWD),Sewerage water left in SWD,08:00.0,Doddanekkundi,Registered,1st Assignment Based on Ward Mapping,Chethan/AE,,,,,,,Bommanahalli,1.881769713,4.024122509,15.94310011,21.84899233,0.321954857
20708279,Storm  Water Drain(SWD),Sewerage water left in SWD,04:00.0,Doddanekkundi,Registered,1st Assignment Based on Ward Mapping,Chethan/AE,,,,,,,Bommanahalli,5.939878103,7.290502088,6.505140023,19.73552021,0.250801722
20708181,Storm  Water Drain(SWD),Sewerage water left in SWD,32:00.0,Ramamurthy Nagar,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative,,,,,,,Bommanahalli,3.184218581,7.986308499,12.12646358,23.29699066,0.370703842
20707746,Storm  Water Drain(SWD),Sewerage water left in SWD,37:00.0,Yelahanka old Satellite Town,Closed,the complaint pertains to bwssb please contact concerned authority,Prashanth/AE,Yelahanka old Satellite Town,Pillappa Garden – Agencies,13.02590731,77.59117783,6,1,Bommanahalli,3.167889662,4.242814796,7.337859775,14.74856423,0.082908542
20707746,Storm  Water Drain(SWD),Sewerage water left in SWD,37:00.0,Yelahanka old Satellite Town,Closed,the complaint pertains to bwssb please contact concerned authority,Prashanth/AE,Yelahanka old Satellite Town,TV tower-Jaymahal extension,13.00807692,77.59190397,6,1,Dasarahalli,4.126078442,7.6531657,7.268859162,19.0481033,0.227658824
20707574,Storm  Water Drain(SWD),Sewerage water left in SWD,43:00.0,Varthur,Registered,1st Assignment Based on Ward Mapping,Chethan/AE,,,,,,,Dasarahalli,4.610094879,5.719733008,14.86395845,25.19378634,0.434562248
20707566,Storm  Water Drain(SWD),Sewerage water left in SWD,35:00.0,Varthur,Registered,1st Assignment Based on Ward Mapping,Chethan/AE,,,,,,,South,6.728605425,8.707317289,8.859060595,24.29498331,0.404302727
20706779,Storm  Water Drain(SWD),Sewerage water left in SWD,55:00.0,Byatarayanapura,Closed,the complaint pertains to bwssb please contact concerned authority,Prashanth/AE,Byatarayanapura,Padarayan pura,12.96456262,77.54960647,2,1,Yelahanka,5.216215289,7.526101976,13.18487889,25.92719615,0.459253564
20706779,Storm  Water Drain(SWD),Sewerage water left in SWD,55:00.0,Byatarayanapura,Closed,the complaint pertains to bwssb please contact concerned authority,Prashanth/AE,Byatarayanapura,Saraswathipuram – Jogu Palya,12.97238322,77.6328895,2,1,West,3.831801762,8.106867548,16.65778274,28.59645204,0.549117974
20706779,Storm  Water Drain(SWD),Sewerage water left in SWD,55:00.0,Byatarayanapura,Closed,the complaint pertains to bwssb please contact concerned authority,Prashanth/AE,Byatarayanapura,UB city  road,12.97132879,77.59661807,2,1,Rajarajeshwari Nagar,1.625652795,6.887662154,12.96223792,21.47555287,0.309382471
20706696,Storm  Water Drain(SWD),Sewerage water left in SWD,51:00.0,Kacharakanahalli,Registered,1st Assignment Based on Ward Mapping,Samatha/AE,,,,,,,Bommanahalli,4.997161122,4.914301844,13.13552071,23.04698368,0.362286991
20706634,Projects Central,Drainage blockage,45:00.0,Kodigehalli,Registered,Forwarded Task,Sujith.c.k/AE,,,,,,,East,5.350425498,6.819281305,8.166104406,20.33581121,0.271011398
20705506,Storm  Water Drain(SWD),Sewerage water left in SWD,33:00.0,Doddanekkundi,Registered,1st Assignment Based on Ward Mapping,Chethan/AE,,,,,,,Rajarajeshwari Nagar,2.954465836,8.851606537,8.807397456,20.61346983,0.280359182
20705025,Road Infrastructure,Road Infrastructure,45:00.0,Bellandur,Closed,The work for the road drainage system as tendered got the approval from government also issue of pending work order,Subhash Patil/AE,,,,,,,Dasarahalli,4.462875786,8.676692773,10.08065876,23.22022732,0.368119492
20704986,Storm  Water Drain(SWD),Sewerage water left in SWD,16:00.0,Basavanapura,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative,,,,,,,East,2.667184894,8.733093163,9.493730485,20.89400854,0.289803929
20704676,Storm  Water Drain(SWD),Sewerage water left in SWD,29:00.0,Hoysala Nagar,Non Relevant,Kindly contact concern department,BBMP Whatsapp/Customer Support Representative,Hoysala Nagar,Jayanagar 3rd Block LIC Colony,12.92976807,77.58953084,3,1,East,4.955750626,7.707446731,13.96065783,26.62385519,0.482707611
20704660,Storm  Water Drain(SWD),Sewerage water left in SWD,07:00.0,Ulsoor,Non Relevant,Kindly contact concern department,BBMP Whatsapp/Customer Support Representative,Ulsoor,Ulsoor,12.98195836,77.62396767,1,1,East,2.068121869,11.43999543,8.564452849,22.07257015,0.329481932
20704029,Road Maintenance(Engg),Road side drains,07:00.0,Thanisandra,ReOpen,"They have not done any work how can it is closed , just he called me and told they are doing but nothing they have done , drainage is fill of dump",AEE byatarayanapura sub division/AEE,,,,,,,South,4.090169274,7.724240454,7.935459284,19.74986901,0.251284795
20703781,Storm  Water Drain(SWD),Sewerage water left in SWD,48:00.0,Doddanekkundi,Registered,1st Assignment Based on Ward Mapping,Chethan/AE,,,,,,,Dasarahalli,1.402691792,3.152318134,8.848617417,13.40362734,0.037629272
20702898,Storm  Water Drain(SWD),Sewerage water left in SWD,12:00.0,Banaswadi,Registered,1st Assignment Based on Ward Mapping,Samatha/AE,Banaswadi,Banaswadi,13.01190379,77.64712863,3,1,East,2.712907498,6.561525974,10.25616782,19.53060129,0.243902826
20702430,Projects Central,Drainage blockage,03:00.0,BTM Layout,Closed,Work is in progress. Issue will be resolved at earliest.,Basavaraj Ganganavar/AE,,,,,,,Bommanahalli,2.02886811,9.119791716,13.23614582,24.38480564,0.407326727
20701508,Projects Central,Drainage blockage,55:00.0,BTM Layout,Closed,Work is in progress. Issue will be resolved at earliest.,Basavaraj Ganganavar/AE,,,,,,,Mahadevapura,4.126683269,8.112467593,13.80463313,26.04378399,0.463178664
20701503,Storm  Water Drain(SWD),Sewerage water left in SWD,34:00.0,Bagalagunte,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative,Bagalagunte,hotel Chalukya Junction,12.98449885,77.58816135,2,1,East,6.476269276,5.270959925,21.60997388,33.35720309,0.709395632
20701152,Projects Central,Drainage blockage,03:00.0,BTM Layout,ReOpen,CItizen not satisfied (This is the state of affairs in front of schools where our children our future leaders study.),Veena.c/AEE,,,,,,,South,4.675180702,6.136763376,9.692171029,20.50411511,0.276677595
20701138,Storm  Water Drain(SWD),Sewerage water left in SWD,48:00.0,Doddanekkundi,Registered,1st Assignment Based on Ward Mapping,Chethan/AE,,,,,,,Rajarajeshwari Nagar,5.052472939,4.751986178,7.050682534,16.85514165,0.153829558
20701049,Storm  Water Drain(SWD),Sewerage water left in SWD,43:00.0,Uttarahalli,ReOpen,SWD not cleaned leading to heavy smell coming from the drain. To be immediately cleaned.,Sri.Shashidhar/AE,,,,,,,Dasarahalli,2.549534086,7.031356462,5.866591971,15.44748252,0.106438651
20700347,Storm  Water Drain(SWD),Sewerage water left in SWD,58:00.0,Varthur,Registered,1st Assignment Based on Ward Mapping,Chethan/AE,,,,,,,Yelahanka,2.971418014,4.157684302,15.05545139,22.18455371,0.333252022
20700345,Storm  Water Drain(SWD),Sewerage water left in SWD,55:00.0,Varthur,Registered,1st Assignment Based on Ward Mapping,Chethan/AE,,,,,,,South,6.129855554,5.134922947,17.00857425,28.27335275,0.538240363
20700339,Storm  Water Drain(SWD),Sewerage water left in SWD,50:00.0,Varthur,Registered,1st Assignment Based on Ward Mapping,Chethan/AE,,,,,,,East,3.341575031,12.99916085,8.536964462,24.87770035,0.42392075
20700181,Storm  Water Drain(SWD),Sewerage water left in SWD,33:00.0,Varthur,Registered,1st Assignment Based on Ward Mapping,Chethan/AE,,,,,,,Dasarahalli,4.667601142,4.071267972,14.34936491,23.08823403,0.363675744
20700177,Storm  Water Drain(SWD),Sewerage water left in SWD,29:00.0,Varthur,Registered,1st Assignment Based on Ward Mapping,Chethan/AE,,,,,,,Mahadevapura,1.451048794,8.069222755,6.218458275,15.73872982,0.116243918
20700167,Storm  Water Drain(SWD),Sewerage water left in SWD,18:00.0,Varthur,Registered,1st Assignment Based on Ward Mapping,Chethan/AE,,,,,,,East,7.81927296,7.38182781,17.2020377,32.40313847,0.677275649
20700156,Storm  Water Drain(SWD),Sewerage water left in SWD,07:00.0,Varthur,Registered,1st Assignment Based on Ward Mapping,Chethan/AE,,,,,,,South,1.920115551,5.095251838,17.04592451,24.0612919,0.396435163
20700110,Storm  Water Drain(SWD),Sewerage water left in SWD,25:00.0,Varthur,Registered,1st Assignment Based on Ward Mapping,Chethan/AE,,,,,,,West,6.612172814,6.688549719,20.52582759,33.82655013,0.725196888
20700089,Road Maintenance(Engg),Road side drains,01:00.0,Varthur,ReOpen,"Incomplete drainage,Mohan Alturas apartment letting drainage water out",Yadu Krishna/AEE,,,,,,,Bommanahalli,3.874654991,9.167001989,15.10460838,28.14626536,0.53396178
20699980,Storm  Water Drain(SWD),Sewerage water left in SWD,36:00.0,Varthur,Registered,1st Assignment Based on Ward Mapping,Chethan/AE,,,,,,,Yelahanka,6.366231021,10.84557174,17.30350193,34.5153047,0.74838482
20699700,Road Maintenance(Engg),Road side drains,55:00.0,Varthur,ReOpen,"Incomplete drainage,waste water overflowing on road",Yadu Krishna/AEE,,,,,,,Rajarajeshwari Nagar,1.587806602,8.64642912,8.950924628,19.18516035,0.232273051
20699469,Storm  Water Drain(SWD),Sewerage water left in SWD,17:00.0,Garudacharpalya,Registered,1st Assignment Based on Ward Mapping,Chethan/AE,Garudacharpalya,Shankarappa Garden Gopalapura,12.92167131,77.52301105,3,1,South,4.52465685,7.626060002,18.57422289,30.72493975,0.620776631
20699469,Storm  Water Drain(SWD),Sewerage water left in SWD,17:00.0,Garudacharpalya,Registered,1st Assignment Based on Ward Mapping,Chethan/AE,Garudacharpalya,Rudrappa Garden,12.95996374,77.61799567,3,1,Dasarahalli,4.689489128,7.008510819,5.617171433,17.31517138,0.169317132
20698870,Road Maintenance(Engg),Road side drains,41:00.0,Deepanjali Nagar,Closed,Complaint attended and cleared the drainage,AE Ward 158/AE,,,,,,,Yelahanka,4.110869652,5.639874363,18.56950652,28.32025054,0.539819245
20698531,Storm  Water Drain(SWD),Sewerage water left in SWD,16:00.0,Varthur,Registered,1st Assignment Based on Ward Mapping,Chethan/AE,,,,,,,Yelahanka,4.621113463,6.345181842,13.84725632,24.81355162,0.421761089
20698061,Storm  Water Drain(SWD),Sewerage water left in SWD,08:00.0,K.R.Puram,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative,,,,,,,Yelahanka,4.939593707,11.17068655,17.51524967,33.62552993,0.718429249
20698008,Storm  Water Drain(SWD),Sewerage water left in SWD,28:00.0,Vidyapeetha,Registered,Forwarded Task,PRAVEEN M N/AE,Vidyapeetha,Vidyapeeta circle,12.93339597,77.56086642,1,1,East,4.727246389,5.130019235,15.68941084,25.54667646,0.446442811
20697974,Storm  Water Drain(SWD),Sewerage water left in SWD,08:00.0,Varthur,Registered,1st Assignment Based on Ward Mapping,Chethan/AE,,,,,,,Bommanahalli,4.32401136,4.391313981,14.20561561,22.92094096,0.358043578
20697645,Storm  Water Drain(SWD),Sewerage water left in SWD,49:00.0,Varthur,Registered,1st Assignment Based on Ward Mapping,Chethan/AE,,,,,,,East,5.505885872,7.078862551,16.94884524,29.53359366,0.580668219
20697309,Storm  Water Drain(SWD),Sewerage water left in SWD,04:00.0,Benniganahalli,Non Relevant,Kindly contact concern department,BBMP Whatsapp/Customer Support Representative,Benniganahalli,"Bhovi Colony, near Sane Guruvanahalli Tank",13.01209705,77.67620738,8,1,Dasarahalli,4.444168838,3.159193223,12.26221312,19.86557518,0.255180213
20696637,Storm  Water Drain(SWD),Sewerage water left in SWD,01:00.0,Doddanekkundi,Registered,1st Assignment Based on Ward Mapping,Chethan/AE,,,,,,,East,2.272678282,6.814354351,9.387709695,18.47474233,0.208355787
20696417,Storm  Water Drain(SWD),Sewerage water left in SWD,20:00.0,Basavanapura,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative,,,,,,,West,3.317201224,9.747374049,8.123386885,21.18796216,0.299700308
20696357,Storm  Water Drain(SWD),Sewerage water left in SWD,27:00.0,Thanisandra,ReOpen,"The complaint does not relate to BWSSB. Prashant is not aware.
Here the leakage/dirty water of apartment is allowed to flow in storm water drainage. It is not where linked to BWSSB. Let Prashant take a conference call of me and BWSSB.",7829808099/AEE,,,,,,,Bommanahalli,5.776851678,6.910684129,9.150566234,21.83810204,0.321588219
20696016,Storm  Water Drain(SWD),Sewerage water left in SWD,09:00.0,Varthur,Registered,1st Assignment Based on Ward Mapping,Chethan/AE,,,,,,,Bommanahalli,5.506187028,10.44503783,8.034194671,23.98541953,0.393880809
20695881,Road Maintenance(Engg),Road side drains,35:00.0,Varthur,ReOpen,"Incomplete drainage,waste water from Mohan Alturas apartment being let out and overflowing on main road",Yadu Krishna/AEE,,,,,,,Dasarahalli,2.84036431,7.90466137,13.69219238,24.43721806,0.409091268
20695685,Storm  Water Drain(SWD),Sewerage water left in SWD,01:00.0,Horamavu,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative,,,,,,,Rajarajeshwari Nagar,3.718517131,5.471812786,7.62231456,16.81264448,0.152398828
20695684,Storm  Water Drain(SWD),Sewerage water left in SWD,01:00.0,Horamavu,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative,,,,,,,West,3.297858388,6.834810901,22.13073841,32.2634077,0.672571408
20695672,Storm  Water Drain(SWD),Sewerage water left in SWD,47:00.0,Doddanekkundi,Registered,1st Assignment Based on Ward Mapping,Chethan/AE,,,,,,,South,2.659417915,7.477385469,11.66814419,21.80494758,0.320472026
20695422,Storm  Water Drain(SWD),Sewerage water left in SWD,40:00.0,C.V.Raman Nagar,Non Relevant,Kindly contact concern department,BBMP Whatsapp/Customer Support Representative,,,,,,,East,4.78219043,10.90294943,11.09600457,26.78114442,0.488002983
20695206,Storm  Water Drain(SWD),Sewerage water left in SWD,29:00.0,Varthur,Closed,Not related to rajkaluve,Chethan/AE,,,,,,,Mahadevapura,2.884079358,5.376445486,14.99741223,23.25793708,0.369389046
20695199,Storm  Water Drain(SWD),Sewerage water left in SWD,23:00.0,Varthur,Closed,Not related to swd,Chethan/AE,,,,,,,East,5.501936671,11.24148908,19.19803218,35.94145793,0.796398358
20695196,Storm  Water Drain(SWD),Sewerage water left in SWD,19:00.0,Varthur,Closed,Not related to swd,Chethan/AE,,,,,,,Yelahanka,1.973126257,7.275293218,13.17546174,22.42388122,0.341309334
20695195,Storm  Water Drain(SWD),Sewerage water left in SWD,16:00.0,Varthur,Closed,Not related to swd,Chethan/AE,,,,,,,East,7.846368846,10.52047181,17.44118037,35.80802102,0.791906009
20695192,Storm  Water Drain(SWD),Sewerage water left in SWD,09:00.0,Varthur,Closed,Not related to swd,Chethan/AE,,,,,,,South,6.729674797,7.957075498,17.1924657,31.87921599,0.659637032
20695191,Storm  Water Drain(SWD),Sewerage water left in SWD,06:00.0,Varthur,Registered,Forwarded Task,Chethan/AE,,,,,,,East,6.188970284,7.944657595,11.8837306,26.01735848,0.46228901
20695188,Storm  Water Drain(SWD),Sewerage water left in SWD,04:00.0,Varthur,Registered,Forwarded Task,Chethan/AE,,,,,,,West,4.694920378,13.03607976,22.44390892,40.17490906,0.938923692
20695148,Storm  Water Drain(SWD),Sewerage water left in SWD,55:00.0,Varthur,Registered,Forwarded Task,Chethan/AE,,,,,,,West,3.471449128,11.37245215,22.11433538,36.95823666,0.830629703
20695143,Storm  Water Drain(SWD),Sewerage water left in SWD,53:00.0,Varthur,Registered,Forwarded Task,Chethan/AE,,,,,,,Bommanahalli,5.162077589,4.800848818,14.2916525,24.25457891,0.402942454
20694842,Projects Central,Drainage blockage,17:00.0,BTM Layout,Closed,Work is in progress. Issue will be resolved at earliest.,Basavaraj Ganganavar/AE,,,,,,,Dasarahalli,3.665032221,8.210807855,6.835332999,18.71117308,0.216315575
20694716,Road Maintenance(Engg),water leakage on road,07:00.0,Varthur,ReOpen,"Incomplete drainage,waste water from Mohan Alturas apartment overflowing on main road",Yadu Krishna/AEE,,,,,,,Rajarajeshwari Nagar,1.934206063,6.418302789,12.71652208,21.06903093,0.295696314
20694537,Storm  Water Drain(SWD),Sewerage water left in SWD,02:00.0,Shettyhalli,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative,,,,,,,Mahadevapura,5.225894175,9.761865588,6.459161067,21.44692083,0.308418531
20694011,Storm  Water Drain(SWD),Sewerage water left in SWD,19:00.0,Benniganahalli,Non Relevant,kindly contact concern department,BBMP Whatsapp/Customer Support Representative,Benniganahalli,"Bhovi Colony, near Sane Guruvanahalli Tank",13.01209705,77.67620738,8,1,Yelahanka,5.548178766,10.39884205,6.81687403,22.76389484,0.352756391
20693699,Road Maintenance(Engg),water stagnation,56:00.0,Varthur,ReOpen,"Incomplete drainage,waste water from Mohan Alturas apartment overflowing on main road",Yadu Krishna/AEE,,,,,,,East,7.69879948,9.252135045,12.3806091,29.33154363,0.573865909
20693697,Road Maintenance(Engg),Road side drains,52:00.0,Varthur,ReOpen,"Incomplete drainage,waste water from Mohan Alturas apartment overflowing on main road",Yadu Krishna/AEE,,,,,,,East,6.35431705,5.224693083,15.86459026,27.4436004,0.510305534
20693072,Road Maintenance(Engg),Road side drains,31:00.0,Varthur,ReOpen,"Again the same issue resurfaced. Drainage water on the main road, everyday issue raising risk to health and hygiene. Difficult to step out for the residents especially the senior citizens.",Gururajan K S/AEE,,,,,,,South,4.828417499,6.533757555,19.3465377,30.70871276,0.620230325
20692762,Storm  Water Drain(SWD),Sewerage water left in SWD,48:00.0,Jakkur,Closed,The complaint pertains to BWSSB please contact concerned authority,Prashanth/AE,,,,,,,Dasarahalli,2.705674931,6.249805288,12.21712451,21.17260473,0.299183278
20692690,Storm  Water Drain(SWD),Sewerage water left in SWD,13:00.0,Newthippasandra,Closed,kindly contact concern depatment,Vikranth/AE,Newthippasandra,"Miller Tank,  Chinnappa Garden",13.00220554,77.60297224,3,1,West,6.83673381,10.20130398,18.56340977,35.60144756,0.784951411
20692690,Storm  Water Drain(SWD),Sewerage water left in SWD,13:00.0,Newthippasandra,Closed,kindly contact concern depatment,Vikranth/AE,Newthippasandra,New Thippasandra,12.97203231,77.65414289,3,1,Mahadevapura,5.037468336,5.305213798,10.66337068,21.00605281,0.293576063
20692690,Storm  Water Drain(SWD),Sewerage water left in SWD,13:00.0,Newthippasandra,Closed,kindly contact concern depatment,Vikranth/AE,Newthippasandra,Thippasandra,12.97370735,77.64681092,3,1,Bommanahalli,1.703484015,4.795170556,10.41067115,16.90932573,0.155653744
20692547,Solid Waste (Garbage) Related,Garbage dump,48:00.0,Mangammanapalya,Non Relevant,Complete is drainage engineering department,BBMP Whatsapp/Customer Support Representative,,,,,,,West,1.942381662,12.01437213,12.87689307,26.83364687,0.489770555
20691982,Road Maintenance(Engg),water stagnation,29:00.0,Varthur,ReOpen,"Incomplete drainage,waste water from Mohan Alturas apartment overflowing on main road",Yadu Krishna/AEE,,,,,,,Yelahanka,3.407024161,11.87521745,19.83203407,35.11427567,0.768550055
20691973,Road Maintenance(Engg),water stagnation,09:00.0,Varthur,ReOpen,"Incomplete drainage,waste water from Mohan Alturas apartment overflowing on main road",Yadu Krishna/AEE,,,,,,,Dasarahalli,4.117991991,6.154141094,5.209113752,15.48124684,0.107575376
20691967,Road Maintenance(Engg),water stagnation,07:00.0,Varthur,ReOpen,"Incomplete drainage,waste water from Mohan Alturas apartment overflowing on main road",Yadu Krishna/AEE,,,,,,,Yelahanka,6.338925421,5.373434287,18.19162835,29.90398805,0.593138089
20691143,Storm  Water Drain(SWD),Sewerage water left in SWD,03:00.0,Yelahanka old Satellite Town,Closed,The complaint pertains to Bwssb please contact concerned authority,Prashanth/AE,Yelahanka old Satellite Town,Pillappa Garden – Agencies,13.02590731,77.59117783,6,1,Rajarajeshwari Nagar,1.886625875,5.019997622,11.59436326,18.50098676,0.209239345
